35.06666667;-83.43333333;-9999
2002/1/27 0:00	-4.4	18.9	7.3
2002/1/28 0:00	-1.7	21.7	10
2002/1/29 0:00	5	24.5	14.8
2002/1/30 0:00	3.9	25.6	14.8
2002/1/31 0:00	8.9	23.4	16.2
2002/2/1 0:00	15	20	17.5
2002/2/2 0:00	-3.3	13.9	5.3
2002/2/3 0:00	-0.6	6.7	3.1
2002/2/4 0:00	1.1	6.7	3.9
2002/2/5 0:00	-7.2	5.6	-0.8
2002/2/6 0:00	-1.1	4.4	1.7
2002/2/7 0:00	-0.6	8.9	4.2
2002/2/8 0:00	-4.4	16.7	6.2
2002/2/9 0:00	-4.4	16.7	6.2
2002/2/10 0:00	5.6	17.2	11.4
2002/2/11 0:00	2.2	12.8	7.5
2002/2/12 0:00	-5	15	5
2002/2/13 0:00	-2.8	15	6.1
2002/2/14 0:00	-5	12.8	3.9
